geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
3,332811,Metal Heat Treating,98,0.00010495943874412959,-0.26259027689523,43.76
3,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",213,0.0003440767390999419,-0.8410100541891362,19.45
3,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",159,0.0003060786343701439,-0.5829007287459528,29.92
3,332911,Industrial Valve Manufacturing,94,0.0001584459013800953,-0.4063391703417128,37.42
3,332912,Fluid Power Valve and Hose Fitting Manufacturing,95,0.00020692446162640012,-0.13993323323297024,49.58
3,332913,Plumbing Fixture Fitting and Trim Manufacturing,54,6.630738112496004e-05,0.34364728810629364,69.98
3,332919,Other Metal Valve and Pipe Fitting Manufacturing,76,8.550147207089968e-05,-0.20493249213988543,46.83
3,332991,Ball and Roller Bearing Manufacturing,68,0.00011502113495428445,0.03397999802862086,57.29
3,332992,Small Arms Ammunition Manufacturing,52,7.000737773587788e-05,-0.5563448347001411,30.87
3,332993,Ammunition (except Small Arms) Manufacturing,21,0.00010330161080528425,-0.8783332252183357,17.76
3,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",105,0.00014536684359266482,0.39895285909695866,71.56
3,332996,Fabricated Pipe and Pipe Fitting Manufacturing,126,0.00018824664927733273,-1.1090629555456595,11.31
3,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,252,0.0005069282178400138,-1.0153629906120547,14.48
3,333111,Farm Machinery and Equipment Manufacturing,189,0.00038331391246223336,-1.9839851356039853,0.53
3,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,61,9.231061312075932e-05,-0.9435340067532083,16.17
3,333120,Construction Machinery Manufacturing,143,0.0004382058001674624,-1.2897623151043758,6.77
3,333131,Mining Machinery and Equipment Manufacturing,79,5.5631887027412625e-05,-0.8252053640904415,19.87
3,333132,Oil and Gas Field Machinery and Equipment Manufacturing,86,0.0002716887433895975,-1.6044733503134843,3.07
3,333241,Food Product Machinery Manufacturing,126,0.00012134841598039664,-0.1369744653578926,49.89
3,333242,Semiconductor Machinery Manufacturing,25,0.00016722837395577778,2.7747260699210075,98.84
3,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",116,7.335171575783927e-05,-0.6560594737316675,26.85
3,333248,All Other Industrial Machinery Manufacturing,215,0.00040823869583345504,-0.4183622033597707,36.58
3,333310,Commercial and Service Industry Machinery Manufacturing,175,0.0005129457317080027,-0.021748015781843853,54.76
3,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,107,0.0001889235478821208,-0.18838612773168686,47.15
3,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,97,8.95628636996281e-05,0.26479450292864554,66.7
3,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,128,0.0005676769994053159,-0.7843003538410777,21.04
3,333511,Industrial Mold Manufacturing,141,0.00018520634198464055,-0.7514313213169967,22.73
3,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",188,0.0002953916674148882,-1.2812240880287615,7.19
3,333515,Cutting Tool and Machine Tool Accessory Manufacturing,130,0.00012195647743893509,-0.18652391296785178,47.36
3,333517,Machine Tool Manufacturing,163,0.00024376380772766262,-0.7806777678286204,21.14
3,333519,Rolling Mill and Other Metalworking Machinery Manufacturing,71,6.581978467235848e-05,-0.2376900503921581,45.24
3,333611,Turbine and Turbine Generator Set Units Manufacturing,55,0.00011608811072115378,-0.2435652948237812,44.93
3,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",58,6.488474676913428e-05,0.1427120040056777,61.84
3,333613,Mechanical Power Transmission Equipment Manufacturing,81,7.642070519480212e-05,0.21181559606035963,64.59
3,333618,Other Engine Equipment Manufacturing,53,0.00027813075299279244,-1.045788094717791,13.74
3,333912,Air and Gas Compressor Manufacturing,84,0.00011395989561626926,-0.4100749050838519,37.21
3,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",128,0.0001609814029336235,-0.6558080134343605,26.96
3,333921,Elevator and Moving Stairway Manufacturing,51,6.66802490004789e-05,0.3896724985542428,71.25
3,333922,Conveyor and Conveying Equipment Manufacturing,142,0.00021204135616428957,-0.8960740793604436,17.23
3,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",86,9.124363735389e-05,-0.0662314512134661,52.85
3,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",93,0.00018910711360545316,-0.6157064827258532,28.54
3,333991,Power-Driven Handtool Manufacturing,49,5.929172863635151e-05,-0.026859068095478535,54.44
3,333992,Welding and Soldering Equipment Manufacturing,100,9.160503237170058e-05,-0.13906501467050417,49.68
3,333993,Packaging Machinery Manufacturing,90,0.00014061134407258592,0.08765303986978475,59.3
3,333994,Industrial Process Furnace and Oven Manufacturing,68,5.7077467098654944e-05,0.3405727969780468,69.87
3,333995,Fluid Power Cylinder and Actuator Manufacturing,94,9.165092380253367e-05,-0.619050318148188,28.33
3,333996,Fluid Power Pump and Motor Manufacturing,68,0.00010603215093985307,-0.015943351464061558,55.18
3,333998,All Other Miscellaneous General Purpose Machinery Manufacturing,166,0.0002789453258900798,-0.3047712221856526,41.44
3,334111,Electronic Computer Manufacturing,32,0.00035601998397425343,2.7011428981490146,98.41
3,334112,Computer Storage Device Manufacturing,20,7.954705892030634e-05,2.770463368926725,98.73
3,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,60,0.00017578712580614895,1.7219706179501615,93.87
3,334210,Telephone Apparatus Manufacturing,40,7.859481173051974e-05,2.198499068490445,96.83
3,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,75,0.00029266112728031936,1.4185343759338485,90.49
3,334290,Other Communications Equipment Manufacturing,68,0.0001059288952204786,1.3132178296416481,89.11
3,334310,Audio and Video Equipment Manufacturing,58,0.00011066144902514095,1.9649840305689217,95.98
3,334412,Bare Printed Circuit Board Manufacturing,46,0.0001576370649116621,1.6651459588159623,93.55
3,334413,Semiconductor and Related Device Manufacturing,43,0.001178968067388629,1.99903878879383,96.19
3,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",73,9.849448342551813e-05,0.9690251723801522,84.36
3,334417,Electronic Connector Manufacturing,55,0.00013322282370845854,1.6066456357350802,92.92
3,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,105,0.0003462451092068054,0.9382930907195938,83.51
3,334419,Other Electronic Component Manufacturing,117,0.00037362508412759735,0.6299363121745482,76.96
3,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,43,0.0004272262753406458,1.8657481159419484,95.14
3,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",60,0.0007062576476635377,1.4082753076792347,90.17
3,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",73,7.524473727970421e-05,0.24683535497437903,65.86
3,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",136,0.0003293742719467909,0.24162172608539004,65.64
3,334514,Totalizing Fluid Meter and Counting Device Manufacturing,54,5.190894470107825e-05,1.1046043568463926,86.26
3,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,72,0.00020936818031826212,1.0425228414505094,85.1
3,334516,Analytical Laboratory Instrument Manufacturing,69,0.000257514027691027,2.4433448672904996,97.36
3,334517,Irradiation Apparatus Manufacturing,27,7.708039451302778e-05,3.2425968856014795,99.58
3,334519,Other Measuring and Controlling Device Manufacturing,91,0.00023609420234968256,1.1170774192479007,86.36
3,334610,Manufacturing and Reproducing Magnetic and Optical Media,57,6.701869830287294e-05,2.089596476411006,96.62
3,335131,Residential Electric Lighting Fixture Manufacturing,72,3.865205761916955e-05,0.7306606013499767,79.28
3,335132,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",84,0.00010596331379360342,0.3751978859690953,71.04
3,335139,Electric Lamp Bulb and Other Lighting Equipment Manufacturing,63,6.712195402224739e-05,0.4678559349884928,73.78
3,335210,Small Electrical Appliance Manufacturing,60,5.984242580634858e-05,0.20333959090067832,64.06
3,335220,Major Household Appliance Manufacturing,48,0.00028907585924648426,-0.72673309883541,23.78
3,335311,"Power, Distribution, and Specialty Transformer Manufacturing",69,0.00019491237960583897,-0.44919303644671865,35.1
3,335312,Motor and Generator Manufacturing,107,0.0002098901953439885,-0.3913782238618876,37.74
3,335313,Switchgear and Switchboard Apparatus Manufacturing,104,0.00025689449337478035,-0.14739164623438075,49.37
3,335314,Relay and Industrial Control Manufacturing,95,0.00024928225228534163,-0.11298420528477209,51.48
3,335910,Battery Manufacturing,65,0.0003216300929937071,-0.1760714253750525,47.99
3,335921,Fiber Optic Cable Manufacturing,43,6.984102129910793e-05,1.6032119375209557,92.81
3,335929,Other Communication and Energy Wire Manufacturing,71,7.521605513543352e-05,0.8269088750431564,80.66
3,335931,Current-Carrying Wiring Device Manufacturing,94,0.00016921891476816302,0.273628403550679,67.02
3,335932,Noncurrent-Carrying Wiring Device Manufacturing,51,6.673187686016612e-05,0.23372694496550814,65.33
3,335991,Carbon and Graphite Product Manufacturing,52,5.969327865614104e-05,0.8405426631287746,80.87
3,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,129,0.00021939545795529215,0.6075696735552794,76.32
3,336110,Automobile and Light Duty Motor Vehicle Manufacturing,40,0.0014557163410275748,0.040320021164922636,57.61
3,336120,Heavy Duty Truck Manufacturing,54,0.00022960056488680042,-0.18424366321906682,47.46
3,336211,Motor Vehicle Body Manufacturing,147,0.0003593241669942359,-1.278444501005534,7.29
3,336212,Truck Trailer Manufacturing,137,0.00024296070768808355,-1.5404166362566365,3.91
3,336213,Motor Home Manufacturing,17,9.45879753758514e-05,-0.6569158927758839,26.64
3,336214,Travel Trailer and Camper Manufacturing,111,0.00025528255686676804,-1.1985628931129892,9.41
3,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,136,0.0003358965915539437,-1.1138238701904926,11.1
3,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,116,0.0003521651037842739,-0.97142264949804,15.54
3,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,78,0.00018401316478298022,-0.6612466181357368,26.53
3,336340,Motor Vehicle Brake System Manufacturing,59,0.00011893337943280532,-0.23514606519526735,45.45
3,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,97,0.0004529771044668631,-0.9155870961600859,16.81
3,336360,Motor Vehicle Seating and Interior Trim Manufacturing,97,0.00043468363285102283,-0.8637368549174963,18.6
3,336370,Motor Vehicle Metal Stamping,102,0.0004773397178103794,-1.0212209341839598,14.16
3,336390,Other Motor Vehicle Parts Manufacturing,189,0.0008906608896085991,-1.2333395831436489,8.03
3,336411,Aircraft Manufacturing,56,0.0014673440823149088,0.47049350314904,73.89
3,336412,Aircraft Engine and Engine Parts Manufacturing,81,0.000529937033973954,0.44667619346469195,73.26
3,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,112,0.0006052047169690747,0.3560909541146243,70.51
3,336414,Guided Missile and Space Vehicle Manufacturing,24,0.00046838515236907285,3.0452456453879586,99.26
3,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,26,0.00011299617556877438,1.4743068510177977,91.23
3,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,17,5.367002835929806e-05,1.9170409556292498,95.67
3,336510,Railroad Rolling Stock Manufacturing,72,0.00013046933785847316,-0.6238792763297267,28.01
3,336611,Ship Building and Repairing,53,0.0006234408242963736,0.39112392386666595,71.35
3,336612,Boat Building,131,0.00025603976547551404,-0.08586124788193893,52.43
3,336991,"Motorcycle, Bicycle, and Parts Manufacturing",74,5.910816291301915e-05,0.9200600734745882,82.98
3,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",25,4.991266745983886e-05,1.0404615450513108,84.99
3,336999,All Other Transportation Equipment Manufacturing,83,0.0001222146167373712,-0.5992848998784868,29.18
3,337110,Wood Kitchen Cabinet and Countertop Manufacturing,289,0.0007306890981533036,-1.0656983785696656,12.9
3,337121,Upholstered Household Furniture Manufacturing,48,0.00027521664713489125,-0.8778191979845631,17.97
3,337122,Nonupholstered Wood Household Furniture Manufacturing,190,0.00017162821488690022,-0.49982950975873985,32.66
3,337126,Household Furniture (except Wood and Upholstered) Manufacturing,94,5.861483003156344e-05,0.19576480446774577,63.53
3,337127,Institutional Furniture Manufacturing,104,0.0001374218896296862,-0.670934707506772,25.9
3,337211,Wood Office Furniture Manufacturing,73,8.722813715599468e-05,-0.21104683399687815,46.51
3,337212,Custom Architectural Woodwork and Millwork Manufacturing,186,0.0001695458912128488,0.5995183784848769,75.9
3,337214,Office Furniture (except Wood) Manufacturing,42,0.00010830377676609099,0.25085259768326845,66.07
3,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",126,0.00022386413603266424,-0.3370436783887347,40.06
3,337910,Mattress Manufacturing,95,0.00011449338349970392,0.10610785971883603,60.25
3,337920,Blind and Shade Manufacturing,69,5.219002971493092e-05,0.9920780921772293,84.46
3,339112,Surgical and Medical Instrument Manufacturing,85,0.0008172403367045102,1.0734662534700161,85.52
3,339113,Surgical Appliance and Supplies Manufacturing,132,0.000588746902586558,0.18973392002894188,63.42
3,339114,Dental Equipment and Supplies Manufacturing,57,9.770859267250147e-05,1.5275218915802995,92.07
3,339115,Ophthalmic Goods Manufacturing,62,0.00013942390329977974,0.5213351466655974,74.31
3,339116,Dental Laboratories,176,0.0002838499725603662,-0.1672611881229465,48.63
3,339910,Jewelry and Silverware Manufacturing,113,0.0001525316432314809,0.6091845644631217,76.53
3,339920,Sporting and Athletic Goods Manufacturing,203,0.00028515787833910926,-0.2659379401759026,43.55
3,339930,"Doll, Toy, and Game Manufacturing",116,8.068860826227944e-05,0.24613636874567332,65.75
3,339940,Office Supplies (except Paper) Manufacturing,83,6.087498300009309e-05,0.008364411902007107,56.13
3,339950,Sign Manufacturing,275,0.0005164047983070468,-0.5784356169263538,30.34
3,339991,"Gasket, Packing, and Sealing Device Manufacturing",108,0.00016627039033713704,-0.28182884194201463,42.28
3,339992,Musical Instrument Manufacturing,114,7.480876868678986e-05,0.6731282714334174,77.91
3,339993,"Fastener, Button, Needle, and Pin Manufacturing",45,2.992121290317429e-05,1.051649833958613,85.31
3,339994,"Broom, Brush, and Mop Manufacturing",59,4.5828330115693904e-05,-0.11984902395010671,51.06
3,339995,Burial Casket Manufacturing,47,1.87753316395877e-05,-0.6617278048481913,26.43
3,339999,All Other Miscellaneous Manufacturing,223,0.00045896593619058126,-0.47191784262444514,34.04
3,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,288,0.0008155825087656648,-0.9381899073656133,16.49
3,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,235,0.00105776879855844,-1.0813501546830417,11.95
3,423130,Tire and Tube Merchant Wholesalers,182,0.00020220338067944603,-0.4912061037412615,33.19
3,423140,Motor Vehicle Parts (Used) Merchant Wholesalers,260,0.00013548297667698817,-0.7710856850656524,21.67
3,423210,Furniture Merchant Wholesalers,96,0.0002964414338951951,0.6658286463152948,77.7
3,423220,Home Furnishing Merchant Wholesalers,101,0.00036337982219411015,0.22886882583166532,65.01
3,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",235,0.0006690110151136314,-0.6724362166042204,25.79
3,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",215,0.00039297405865259866,-0.20607551297023788,46.72
3,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",233,0.0002725434712888638,0.03127279628023078,57.19
3,423390,Other Construction Material Merchant Wholesalers,198,0.00021533406632656373,-0.3313000291223478,40.38
3,423410,Photographic Equipment and Supplies Merchant Wholesalers,50,6.75062947554745e-05,1.3285700033618313,89.32
3,423420,Office Equipment Merchant Wholesalers,149,0.00040233591054254894,0.19631674284928247,63.64
3,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,53,0.0013164473213068567,2.102383437225254,96.72
3,423440,Other Commercial Equipment Merchant Wholesalers,140,0.0003431818561986967,0.1531142798302655,62.37
3,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",92,0.00183227847672849,0.7342895550535181,79.49
3,423460,Ophthalmic Goods Merchant Wholesalers,68,0.0001300161599789964,0.8474145657532807,80.97
3,423490,Other Professional Equipment and Supplies Merchant Wholesalers,106,0.00022092708445934652,0.9225130185615031,83.09
3,423510,Metal Service Centers and Other Metal Merchant Wholesalers,226,0.0007702475115314266,-1.2310717528253876,8.35
3,423520,Coal and Other Mineral and Ore Merchant Wholesalers,76,1.5408047902209765e-05,-0.05229786482452506,53.28
3,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",238,0.00115575273981594,-0.7548234480820611,22.52
3,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",83,0.00020728585664421068,0.705909294669396,78.96
3,423690,Other Electronic Parts and Equipment Merchant Wholesalers,71,0.0008242387799065564,1.4081575835941558,90.06
3,423710,Hardware Merchant Wholesalers,166,0.0005425858595973243,-0.5100176788702763,32.45
3,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,285,0.0007031485032245958,-0.41541916725142336,36.79
3,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,158,0.0004903269927361437,0.029040537141809007,56.77
3,423740,Refrigeration Equipment and Supplies Merchant Wholesalers,143,9.423805321574908e-05,0.08833724903637347,59.62
3,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,324,0.0006291657802928015,-0.8463811800183877,19.24
3,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,481,0.0006811607714266918,-1.8307600591987756,0.85
3,423830,Industrial Machinery and Equipment Merchant Wholesalers,236,0.0020125686991851357,-1.109326785225564,11.21
3,423840,Industrial Supplies Merchant Wholesalers,261,0.0006287068659844707,-1.0912024144867467,11.73
3,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,250,0.00033610310299269264,-0.7778382444156055,21.35
3,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,138,0.0002352911023101035,-0.028274197737918068,54.23
3,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,196,0.0003739807427165538,0.23884091643349917,65.54
3,423920,Toy and Hobby Goods and Supplies Merchant Wholesalers,86,0.0001444432785471489,0.2558560986624373,66.17
3,423930,Recyclable Material Merchant Wholesalers,397,0.0006287412845575955,-1.5241874543769485,4.23
3,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",57,0.0002166419721053068,0.9337592719948826,83.4
3,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,187,0.0005552002666475697,-0.6886706184065413,25.05
3,424110,Printing and Writing Paper Merchant Wholesalers,79,6.736862046297524e-05,0.8999812744579874,82.56
3,424120,Stationery and Office Supplies Merchant Wholesalers,118,0.00022781653551316405,0.11132063850268022,60.47
3,424130,Industrial and Personal Service Paper Merchant Wholesalers,141,0.00037368818484499283,-0.016593651237378455,55.07
3,424210,Drugs and Druggists' Sundries Merchant Wholesalers,81,0.0014984699452774517,0.8141679864493777,80.55
3,424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",75,0.0001333891801452285,0.544547972888548,74.84
3,424340,Footwear Merchant Wholesalers,54,0.00013305073084283445,1.50562434773374,91.54
3,424350,Clothing and Clothing Accessories Merchant Wholesalers,70,0.0005728742039471633,0.6991776331508647,78.65
3,424410,General Line Grocery Merchant Wholesalers,193,0.0014995828124751542,-0.16730849245445317,48.52
3,424420,Packaged Frozen Food Merchant Wholesalers,113,0.00021173732543502036,0.31571034834528927,69.45
3,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,176,0.00020279423285142207,-0.5847118041477716,29.81
3,424440,Poultry and Poultry Product Merchant Wholesalers,96,7.231915856409477e-05,-0.3877886738700966,38.05
3,424450,Confectionery Merchant Wholesalers,337,0.00038707127336169256,-1.0158999982845258,14.38
3,424460,Fish and Seafood Merchant Wholesalers,89,0.00016877720974639454,1.7634563320377608,94.29
3,424470,Meat and Meat Product Merchant Wholesalers,124,0.00028259943107016456,-0.05041789438788965,53.38
3,424480,Fresh Fruit and Vegetable Merchant Wholesalers,117,0.000575054046911735,0.44368835779704113,72.94
3,424490,Other Grocery and Related Products Merchant Wholesalers,328,0.0014634662564095128,-0.4782960221582258,33.72
3,424510,Grain and Field Bean Merchant Wholesalers,255,0.000237419317414988,-2.1750084494043365,0.11
3,424520,Livestock Merchant Wholesalers,279,9.337185245877452e-05,-1.7805820103984624,1.27
3,424590,Other Farm Product Raw Material Merchant Wholesalers,168,9.972781562915741e-05,-0.31853311916192256,41.23
3,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,119,0.00018085239248435118,-0.555077101479267,30.97
3,424690,Other Chemical and Allied Products Merchant Wholesalers,236,0.0007096708228317486,-1.2312289941554941,8.25
3,424710,Petroleum Bulk Stations and Terminals,357,0.0002015953192209076,-1.565172579947863,3.59
3,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),339,0.0003929396400794739,-1.4456599221965138,5.18
3,424810,Beer and Ale Merchant Wholesalers,357,0.0006645021820342804,-0.3764489533697227,38.27
3,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,126,0.0005816566765228457,0.9470723602570774,83.72
3,424910,Farm Supplies Merchant Wholesalers,441,0.0007078695841715499,-1.790353222088992,1.16
3,424920,"Book, Periodical, and Newspaper Merchant Wholesalers",92,0.00015866388567655247,-0.012828044305892803,55.5
3,424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",163,0.0002903952378829356,-0.1549378680185117,49.05
3,424940,Tobacco Product and Electronic Cigarette Merchant Wholesalers,137,0.00014475878213412638,-0.3032083172403589,41.54
3,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",150,0.0001373874710565614,0.030105284889788753,56.98
3,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,141,0.0005237531636691952,0.2792806411391352,67.44
3,425120,Wholesale Trade Agents and Brokers,70,0.002862242804630932,-0.15038254798538886,49.26
3,441110,New Car Dealers,577,0.006409862655896346,-0.9657548747640001,15.64
3,441120,Used Car Dealers,444,0.0011915882108677288,-1.293501134990717,6.66
3,441210,Recreational Vehicle Dealers,360,0.00031837753783341187,-0.7887950605225992,20.82
3,441222,Boat Dealers,283,0.0002389566803478965,-0.3500155053024607,39.32
3,441227,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",526,0.0004793532043381812,-1.0794591215030296,12.05
3,441330,Automotive Parts and Accessories Retailers,670,0.0023541214095892577,-1.3425724129850949,5.92
3,441340,Tire Dealers,596,0.0011373273303364546,-1.0570344235926594,13.11
3,444110,Home Centers,652,0.004221082335169855,-0.9241839464699255,16.7
3,444120,Paint and Wallpaper Retailers,411,0.00025507604542801917,-0.6854920870256556,25.26
3,444140,Hardware Retailers,659,0.0010515562461094106,-1.2068454618013855,9.2
3,444180,Other Building Material Dealers,445,0.0015454570340216812,-0.7212614730466035,24.31
3,444230,Outdoor Power Equipment Retailers,448,0.00019574416178968872,-1.00443305058461,14.69
3,444240,"Nursery, Garden Center, and Farm Supply Retailers",666,0.0009675118269674614,-1.3265416473449039,6.34
3,445110,Supermarkets and Other Grocery (except Convenience) Stores,443,0.015186048105554696,-0.337937646089758,39.96
3,445131,Convenience Retailers,300,0.0010275148727817258,-0.5538066001955112,31.08
3,445132,Vending Machine Operators,302,0.00023696613953551126,-0.8411039605917594,19.34
3,445230,Fruit and Vegetable Retailers,197,0.00022706506333327223,0.0889597795599677,59.73
3,445240,Meat Retailers,334,0.0003741700448687403,-1.258826613974302,7.51
3,445250,Fish and Seafood Retailers,151,8.793945433390756e-05,0.9538028496012552,84.04
3,445291,Baked Goods Retailers,198,0.0001412595605331033,0.002796840445660912,56.03
3,445292,Confectionery and Nut Retailers,219,0.00013744483534510276,0.3305819263404849,69.77
3,445298,All Other Specialty Food Retailers,339,0.0005499284885306186,-0.11149848013847084,51.69
3,445320,"Beer, Wine, and Liquor Retailers",412,0.0010573615121097963,-0.8373667602525254,19.56
3,449110,Furniture Retailers,410,0.0011917316215890822,-0.9083164643875336,16.91
3,449121,Floor Covering Retailers,446,0.00043009448976771386,-0.7857866154502612,20.93
3,449122,Window Treatment Retailers,167,8.500240276058985e-05,1.0932238518408444,85.94
3,449129,All Other Home Furnishings Retailers,220,0.0007950403570390032,0.9622562511423509,84.25
3,449210,Electronics and Appliance Retailers,223,0.0023478859114248116,-0.25838508892848217,43.97
3,455110,Department Stores,278,0.005864156179002372,-0.02233982087134312,54.65
3,455211,Warehouse Clubs and Supercenters,753,0.009644910235328734,-1.352480120412711,5.71
3,455219,All Other General Merchandise Retailers,681,0.0035859391960110436,-1.5508558921616693,3.81
3,456110,Pharmacies and Drug Retailers,405,0.004102670970762776,-1.2067652461391742,9.3
3,456120,"Cosmetics, Beauty Supplies, and Perfume Retailers",263,0.0012052810665425517,-0.21702484920752035,46.3
3,456130,Optical Goods Retailers,209,0.0004160402390750802,0.16723263645154698,62.9
3,456191,Food (Health) Supplement Retailers,306,0.00031385149546749844,-0.46016289538896227,34.46
3,456199,All Other Health and Personal Care Retailers,315,0.0004551512110025807,-0.7579276583015746,22.3
3,457110,Gasoline Stations with Convenience Stores,747,0.005176312467960611,-1.4819197465379153,4.44
3,457120,Other Gasoline Stations,377,0.0005501120542539509,-1.463804374178053,4.97
3,457210,Fuel Dealers,400,0.0004299396061886522,-1.1212388237587678,10.99
3,458110,Clothing and Clothing Accessories Retailers,195,0.0050981880433961305,0.6340991448018931,77.06
3,458210,Shoe Retailers,188,0.0010115044998498318,0.14003724159427855,61.52
3,458310,Jewelry Retailers,263,0.0008004842280215785,0.23597724552048996,65.43
3,458320,Luggage and Leather Goods Retailers,102,7.102846207191412e-05,1.5610443628214858,92.6
3,459110,Sporting Goods Retailers,425,0.0017705487658291304,-0.222043876711912,46.19
3,459120,"Hobby, Toy, and Game Retailers",421,0.0008300555187646504,-0.3187160382171544,41.12
3,459130,"Sewing, Needlework, and Piece Goods Retailers",440,0.00023619745806905703,-0.4855779257482926,33.4
3,459140,Musical Instrument and Supplies Retailers,252,0.0002220342152281948,-0.15304080301598966,49.15
3,459210,Book Retailers and News Dealers,316,0.00043000844333490184,0.1987441223293338,63.74
3,459310,Florists,471,0.00043802223444413006,-0.883839294956953,17.65
3,459410,Office Supplies and Stationery Retailers,361,0.00039592258308362467,-0.4587744892635712,34.57
3,459420,"Gift, Novelty, and Souvenir Retailers",309,0.0008504313140545422,0.02746369373790842,56.55
3,459510,Used Merchandise Retailers,436,0.001474181905509039,-0.5699679021406338,30.44
3,459910,Pet and Pet Supplies Retailers,323,0.0008091347627336158,0.2575926126772444,66.28
3,459920,Art Dealers,190,0.0001361025109932349,0.8765252075658044,82.14
3,459930,Manufactured (Mobile) Home Dealers,364,8.057961611405085e-05,-1.161514716772899,10.15
3,459991,"Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers",481,0.0009561364885497094,-0.9279731497631831,16.6
3,459999,All Other Miscellaneous Retailers,305,0.0012889755635243985,-0.4181930035406127,36.68
3,481111,Scheduled Passenger Air Transportation,36,0.002877989301835536,3.4774672273896323,99.89
3,481112,Scheduled Freight Air Transportation,34,8.116473185717275e-05,1.3644945685729384,89.64
3,481211,Nonscheduled Chartered Passenger Air Transportation,114,0.0002607780557090305,0.20222097562002492,63.85
3,481212,Nonscheduled Chartered Freight Air Transportation,52,6.505110320590423e-05,1.1657627555270995,87.0
