geo_aggregation_level,industry_code,industry_complexity,industry_ubiquity,industry_centrality,industry_description
1,441110,-0.5904749538991653,1239,0.0016831318917968144,New Car Dealers
1,441120,-1.1686803746964654,1261,0.0015291943671622015,Used Car Dealers
1,441210,-0.8394690370092829,824,0.00151541367587598,Recreational Vehicle Dealers
1,441222,-1.0286394042848603,791,0.0014103676421248965,Boat Dealers
1,441227,-0.8963720432686658,1182,0.001595149564592853,"Motorcycle, ATV, and All Other Motor Vehicle Dealers"
1,441330,-1.5419371093655958,2052,0.0014900497531100255,Automotive Parts and Accessories Retailers
1,441340,-1.2162628769131074,1519,0.001560183176731413,Tire Dealers
1,444110,-0.4388592079128858,1301,0.0017008278215952773,Home Centers
1,444120,-0.2686185960320666,858,0.0016279900614096711,Paint and Wallpaper Retailers
1,444140,-1.6184214975020508,1922,0.0014652881360932833,Hardware Retailers
1,444180,-1.1464285315692835,1238,0.0015585836800501957,Other Building Material Dealers
1,444230,-0.8372223313306965,1044,0.0015387456538293242,Outdoor Power Equipment Retailers
1,444240,-1.5053681362934852,1865,0.00149502769135112,"Nursery, Garden Center, and Farm Supply Retailers"
1,445110,-1.4070061218639205,1658,0.0014941294485617054,Supermarkets and Other Grocery (except Convenience) Stores
1,445131,-1.0222872585480784,1017,0.0014331169389223204,Convenience Retailers
1,445132,0.12411366351862622,562,0.001469024629055078,Vending Machine Operators
1,445230,-0.8574104008936203,658,0.0013484899873057149,Fruit and Vegetable Retailers
1,445240,-1.386196539564233,976,0.0014224208756447936,Meat Retailers
1,445250,-0.1513628607548732,403,0.0011971419735249365,Fish and Seafood Retailers
1,445291,0.2735718725710589,432,0.001361319286693896,Baked Goods Retailers
1,445292,0.3390286967486898,451,0.0014261844473623107,Confectionery and Nut Retailers
1,445298,-0.24294554593163065,747,0.001574699346447869,All Other Specialty Food Retailers
1,445320,-1.3940378899402701,1336,0.001446484083229266,"Beer, Wine, and Liquor Retailers"
1,449110,-0.855193317997867,1010,0.0015441372342701889,Furniture Retailers
1,449121,-0.5679250151304137,920,0.0015864868731006697,Floor Covering Retailers
1,449122,0.9499187666658009,346,0.0014433032150050764,Window Treatment Retailers
1,449129,0.43860361025775396,551,0.0015810737484599402,All Other Home Furnishings Retailers
1,449210,0.003925120162439235,551,0.0014889607547392885,Electronics and Appliance Retailers
1,455110,0.4984878453590886,608,0.001647816621257875,Department Stores
1,455211,-0.779159798318992,1538,0.0016421187537803892,Warehouse Clubs and Supercenters
1,455219,-1.8846851150397865,2440,0.0013660166462480833,All Other General Merchandise Retailers
1,456110,-1.5598798029859946,1545,0.0014440500802245682,Pharmacies and Drug Retailers
1,456120,0.6689889425236726,505,0.001553578064714638,"Cosmetics, Beauty Supplies, and Perfume Retailers"
1,456130,1.0813979087246068,446,0.0015550978033865063,Optical Goods Retailers
1,456191,-0.21328655855717782,660,0.0015105265513954116,Food (Health) Supplement Retailers
1,456199,-0.08261093724237603,607,0.001506731807398361,All Other Health and Personal Care Retailers
1,457110,-1.9028084968299255,2655,0.0013682208311851757,Gasoline Stations with Convenience Stores
1,457120,-1.529480991948198,1099,0.0013715819450406273,Other Gasoline Stations
1,457210,-1.5570602301339456,1311,0.001397912050352887,Fuel Dealers
1,458110,0.8400088992475689,435,0.0015041717739337772,Clothing and Clothing Accessories Retailers
1,458210,0.655091690713924,456,0.0014429754551084667,Shoe Retailers
1,458310,-0.1255449935543858,623,0.0014839199524371057,Jewelry Retailers
1,458320,0.34826951901077097,245,0.001033843320818449,Luggage and Leather Goods Retailers
1,459110,-0.24552884726071725,928,0.001641875416966442,Sporting Goods Retailers
1,459120,0.31237403224408966,802,0.0017168375424891226,"Hobby, Toy, and Game Retailers"
1,459130,-0.963965360702851,1152,0.0015601952630952469,"Sewing, Needlework, and Piece Goods Retailers"
1,459140,-0.12099465535437304,616,0.0014716884440248985,Musical Instrument and Supplies Retailers
1,459210,0.11332509332643882,663,0.0014926267171908542,Book Retailers and News Dealers
1,459310,-1.421505156828311,1450,0.0014728962708095434,Florists
1,459410,-0.021513469373769026,689,0.001557493382730198,Office Supplies and Stationery Retailers
1,459420,-0.8021833693462141,895,0.0014834135073521083,"Gift, Novelty, and Souvenir Retailers"
1,459510,-0.5520455877798426,1094,0.0016307957395658252,Used Merchandise Retailers
1,459910,0.22485273776913833,734,0.00168287930208859,Pet and Pet Supplies Retailers
1,459920,-0.5271876387376442,486,0.001239454286173223,Art Dealers
1,459930,-0.8086428194017898,710,0.0014020888516283992,Manufactured (Mobile) Home Dealers
1,459991,-1.1675927333463878,1246,0.001521577619009773,"Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers"
1,459999,-1.1013392742877766,929,0.0014592163779525182,All Other Miscellaneous Retailers
1,481111,2.129666171320781,75,0.0005392573226955486,Scheduled Passenger Air Transportation
1,481112,0.9770168486168506,80,0.0005000146070275453,Scheduled Freight Air Transportation
1,481211,0.08279307846185428,248,0.0009781232835073001,Nonscheduled Chartered Passenger Air Transportation
1,481212,0.9513322645223642,100,0.0006047061252263702,Nonscheduled Chartered Freight Air Transportation
1,481219,0.4141820491168063,241,0.001052985656218391,Other Nonscheduled Air Transportation
1,482110,-1.9616407242263956,1649,0.001354609792380128,Rail transportation
1,483111,1.0682522200232958,63,0.000420931697267607,Deep Sea Freight Transportation
1,483112,1.2670585169009005,25,0.00017393922643670602,Deep Sea Passenger Transportation
1,483113,0.4803038301397122,108,0.0005735736296003306,Coastal and Great Lakes Freight Transportation
1,483114,0.9103149619938553,77,0.00044469252304041914,Coastal and Great Lakes Passenger Transportation
1,483211,-0.1988784312118131,146,0.0006272136420396265,Inland Water Freight Transportation
1,483212,0.7401774593376375,122,0.0006656139276179168,Inland Water Passenger Transportation
1,484110,-2.0080340754752317,1416,0.0013340687758419975,"General Freight Trucking, Local"
1,484121,-1.8418117156449103,1334,0.0013613904517852321,"General Freight Trucking, Long-Distance, Truckload"
1,484122,-0.06114062375358815,540,0.0014212362448815768,"General Freight Trucking, Long-Distance, Less Than Truckload"
1,484210,0.9967767677311522,468,0.0015814399096077912,Used Household and Office Goods Moving
1,484220,-2.0533166435936416,1822,0.0013548830666301466,"Specialized Freight (except Used Goods) Trucking, Local"
1,484230,-1.8187450931590718,1045,0.0013214872978119577,"Specialized Freight (except Used Goods) Trucking, Long-Distance"
1,485111,1.7210593122336373,49,0.0003493901201237905,Mixed Mode Transit Systems
1,485112,3.161054607651598,12,0.00012852165184286095,Commuter Rail Systems
1,485113,1.1884105957897368,198,0.0010306254765184198,Bus and Other Motor Vehicle Transit Systems
1,485119,2.3561066272243814,38,0.000318230016813371,Other Urban Transit Systems
1,485210,0.0422384295216828,196,0.0008682628415197238,Interurban and Rural Bus Transportation
1,485310,0.8098230038904648,233,0.0010371675969973943,Taxi and Ridesharing Services
1,485320,2.0104049156025363,193,0.0011673618356989688,Limousine Service
1,485410,-0.3965700270126577,579,0.0013950216904699082,School and Employee Bus Transportation
1,485510,0.6109980439831386,319,0.0012509044549048813,Charter Bus Industry
1,485991,-0.2074174736667168,480,0.0013148533902907398,Special Needs Transportation
1,485999,0.34425665641223924,362,0.0012389905792250585,All Other Transit and Ground Passenger Transportation
1,486110,-1.51796720366108,190,0.0006166883704632213,Pipeline Transportation of Crude Oil
1,486210,-1.9045686634226968,595,0.0010828454106978501,Pipeline Transportation of Natural Gas
1,486910,0.18047645996018172,206,0.0009166484923039569,Pipeline Transportation of Refined Petroleum Products
1,486990,-0.2849272065226701,47,0.0002487482107032933,All Other Pipeline Transportation
1,487110,0.4099118378178446,243,0.000975577439358813,"Scenic and Sightseeing Transportation, Land"
1,487210,0.37684587419783006,275,0.0010687525707831229,"Scenic and Sightseeing Transportation, Water"
1,487990,1.010996456317915,146,0.000789350373314741,"Scenic and Sightseeing Transportation, Other"
1,488111,1.466301781130549,154,0.0008971227307990908,Air Traffic Control
1,488119,1.2513584013404035,158,0.0008902755248694913,Other Airport Operations
1,488190,-0.17765955758166918,363,0.0011634345468613354,Other Support Activities for Air Transportation
1,488210,-0.9179892249714939,402,0.001062018833489334,Support Activities for Rail Transportation
1,488310,0.49629445977047787,100,0.0005268991458392791,Port and Harbor Operations
1,488320,0.36722156505340053,132,0.0006593515908968351,Marine Cargo Handling
1,488330,0.16892674968930463,170,0.0007691821282437338,Navigational Services to Shipping
1,488390,0.5867292550395659,182,0.0008896987246599966,Other Support Activities for Water Transportation
1,488410,-0.834122826882589,1009,0.0015425257311322662,Motor Vehicle Towing
1,488490,-0.04183257594650077,430,0.0013290030641850304,Other Support Activities for Road Transportation
1,488510,-0.0024273953120020004,292,0.001098353948914593,Freight Transportation Arrangement
1,488991,0.6940445582319035,253,0.0011519675612578185,Packing and Crating
1,488999,0.2631739062344416,256,0.0010783281005340194,All Other Support Activities for Transportation
1,491110,-0.3925344813482773,331,0.0010832478681927916,Postal Service
1,492110,0.3296363190955768,443,0.0014144881203292001,Couriers and Express Delivery Services
1,492210,0.7375417462134265,352,0.0013701533289218137,Local Messengers and Local Delivery
1,493110,0.2494372993580784,405,0.0012927753933930444,General Warehousing and Storage
1,493120,0.23241420097095053,313,0.0011973646581236916,Refrigerated Warehousing and Storage
1,493130,-1.9357000765935037,415,0.0008729121725058384,Farm Product Warehousing and Storage
1,493190,-0.09670539879400626,353,0.001165109854157335,Other Warehousing and Storage
1,512110,1.070217607628628,68,0.0004162025895943964,Motion Picture and Video Production
1,512120,1.5126952769913138,56,0.00038348077434455534,Motion Picture and Video Distribution
1,512131,-0.4391338935464984,822,0.0015634905780696259,Motion Picture Theaters (except Drive-Ins)
1,512132,0.45070311279633907,243,0.0010490879123693547,Drive-In Motion Picture Theaters
1,512191,0.9008161412066703,123,0.0006949205263209446,Teleproduction and Other Postproduction Services
1,512199,1.8461599560226867,109,0.0007355899492273502,Other Motion Picture and Video Industries
1,512230,0.6123866397731219,129,0.0006915741649252161,Music Publishers
1,512240,-0.3689958966737353,451,0.0012544926872736716,Sound Recording Studios
1,512250,0.45763131972000887,125,0.0006410248970321926,Record Production and Distribution
1,512290,1.44655141258042,203,0.0010881565267340158,Other Sound Recording Industries
1,513110,-1.8016287468510044,1375,0.0013783677164735143,Newspaper Publishers
1,513120,0.1483936185079864,286,0.001071003460797374,Periodical Publishers
1,513130,0.576417697512795,214,0.000981545154895161,Book Publishers
1,513140,1.2049447532228235,150,0.000879525304401562,Directory and Mailing List Publishers
1,513191,2.142216677337033,39,0.0003194003067891952,Greeting Card Publishers
1,513199,0.782258508030478,167,0.0008381618312905616,All Other Publishers
1,513210,1.7380347126989364,103,0.0007083182852813903,Software Publishers
1,516110,-1.0582985061694852,989,0.0014552652057768843,Radio Broadcasting Stations
1,516120,1.0235832587431701,277,0.0012291201538155224,Television Broadcasting Stations
1,516210,0.4404352852873605,138,0.0006718355337543277,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
1,517111,-1.6004485577965106,760,0.0012302092064128223,Wired Telecommunications Carriers
1,517112,-0.7365727875252253,521,0.0012331523746576915,Wireless Telecommunications Carriers (except Satellite)
1,517121,-0.3120864156266293,346,0.0011246055344812564,Telecommunications Resellers
1,517410,0.563096775011652,125,0.0007016783591737317,Satellite Telecommunications
1,517810,-0.6609969062238549,285,0.0009279552842207514,All Other Telecommunications
1,518210,0.9197039720390676,170,0.0009099856520394466,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
1,519210,-0.2982008684642218,358,0.0011028764595601977,Libraries and Archives
1,519290,1.0315823259205459,87,0.0004887495802403738,Web Search Portals and All Other Information Services
1,521110,1.0548947550854793,62,0.0003905455763861486,Monetary Authorities-Central Bank
1,522110,-2.4925459862508412,1438,0.0012088778020528871,Commercial Banking
1,522130,-0.7292972348807065,897,0.0014615359781012304,Credit Unions
1,522180,-0.6966408320976507,594,0.0013444401547017992,Savings Institutions and Other Depository Credit Intermediation
1,522210,1.3997266664599055,51,0.00033463812350006955,Credit Card Issuing
1,522220,-0.1883891571991587,211,0.0009149750763821,Sales Financing
1,522291,-1.1868553075498283,758,0.0012991578753519149,Consumer Lending
1,522292,0.15734662650784073,252,0.00107209554204089,Real Estate Credit
1,522299,-1.1858029643207502,605,0.0011987982500573182,"International, Secondary Market, and All Other Nondepository Credit Intermediation"
1,522310,0.8225738375021318,208,0.0010505008570138882,Mortgage and Nonmortgage Loan Brokers
1,522320,1.3725545887051094,148,0.0008683686095597207,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
1,522390,-0.8797986812117533,266,0.0008500489895968858,Other Activities Related to Credit Intermediation
1,523150,1.2596183283848814,103,0.0006369202979307818,Investment Banking and Securities Intermediation
1,523160,-1.3110225371993758,265,0.0008004278982129174,Commodity Contracts Intermediation
1,523210,-1.0397507303594136,154,0.0005519162390762161,Securities and Commodity Exchanges
1,523910,-0.7561599577345677,295,0.0009583910876415762,Miscellaneous Intermediation
1,523940,1.930286006339222,141,0.0009335542613569545,Portfolio Management and Investment Advice
1,523991,0.5527604756378808,250,0.001107416744182674,"Trust, Fiduciary, and Custody Activities"
1,523999,0.22127288824234276,203,0.0009250707782921905,Miscellaneous Financial Investment Activities
1,524113,1.3998010617771048,106,0.0006699713310531723,Direct Life Insurance Carriers
1,524114,1.6718689060786471,148,0.0009134512042425679,Direct Health and Medical Insurance Carriers
1,524126,-0.2406411821471333,295,0.0010377201693206283,Direct Property and Casualty Insurance Carriers
1,524127,-0.5080105453506509,461,0.0012772933202593805,Direct Title Insurance Carriers
1,524128,0.7587919318714434,162,0.000874372856356488,"Other Direct Insurance (except Life, Health, and Medical) Carriers"
1,524130,1.402219012558028,83,0.0005461008710100364,Reinsurance Carriers
1,524210,-1.6437474732382629,755,0.0012795021248228043,Insurance Agencies and Brokerages
1,524291,-0.9772389700777484,443,0.0011460650250449986,Claims Adjusting
1,524292,1.300783783457226,204,0.0011263607867654589,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds
1,524298,0.37206180139100486,253,0.0010589880636181408,All Other Insurance Related Activities
1,525110,1.5591994320032405,142,0.0009271632260563952,Pension Funds
1,525120,1.9634834001408927,128,0.0008728644160134539,Health and Welfare Funds
1,525190,1.463463625270192,111,0.0007113024641363328,Other Insurance Funds
1,525910,1.5767313390789346,124,0.0007761062811284346,Open-End Investment Funds
1,525920,0.17208803454617372,273,0.0010611628818239373,"Trusts, Estates, and Agency Accounts"
1,525990,1.1363099189200165,152,0.0008519185578965191,Other Financial Vehicles
1,531110,-0.5308465902272477,568,0.0012787384872234514,Lessors of Residential Buildings and Dwellings
1,531120,-0.18245745677915662,450,0.001270801882712092,Lessors of Nonresidential Buildings (except Miniwarehouses)
1,531130,-0.5143783005877303,842,0.0015915983299635158,Lessors of Miniwarehouses and Self-Storage Units
1,531190,-1.221060606980596,1005,0.0014687071714691153,Lessors of Other Real Estate Property
1,531210,-0.3540259603522906,633,0.0014691171859589568,Offices of Real Estate Agents and Brokers
1,531311,0.6939038973266869,368,0.0013239114981148476,Residential Property Managers
1,531312,1.0304914676526442,266,0.0012152243284051269,Nonresidential Property Managers
1,531320,-0.5469352264850417,734,0.0015145443939050217,Offices of Real Estate Appraisers
1,531390,-0.03650272162862942,393,0.0012434101015666801,Other Activities Related to Real Estate
1,532111,1.1925005579935002,299,0.0013024031624101497,Passenger Car Rental
1,532112,1.691852006441348,104,0.000748304230385822,Passenger Car Leasing
1,532120,0.6435045990892239,437,0.0014720967898652624,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing"
1,532210,-0.39114468219531023,483,0.0012669683663764414,Consumer Electronics and Appliances Rental
1,532281,0.9104149764989128,222,0.0010479468351652177,Formal Wear and Costume Rental
1,532282,0.3903415653125887,212,0.0009633114227190116,Video Tape and Disc Rental
1,532283,-0.27558428131978585,637,0.0014614521831556428,Home Health Equipment Rental
1,532284,-0.8981222429855228,545,0.0012330989025438085,Recreational Goods Rental
1,532289,-0.4793556714917735,784,0.0015297846498395226,All Other Consumer Goods Rental
1,532310,-0.5887882712050516,721,0.0014581077516140951,General Rental Centers
1,532411,0.5783922297767986,195,0.0009485511268651453,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing"
1,532412,-0.5690111014649888,555,0.0013798743460341008,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing"
1,532420,1.4040479610210128,170,0.0010104700014968693,Office Machinery and Equipment Rental and Leasing
1,532490,-0.352992131959233,442,0.001299384677629994,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
1,533110,0.6322075195692062,208,0.0010181349235493474,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
1,541110,1.176175591015347,205,0.0010792656621378212,Offices of Lawyers
1,541191,-1.2843475713057804,1099,0.001481947409996453,Title Abstract and Settlement Offices
1,541199,0.6417483888454064,245,0.0011054908405164895,All Other Legal Services
1,541211,-0.718858360263132,392,0.00111946138301814,Offices of Certified Public Accountants
1,541213,-1.2362984564735136,1103,0.0014672792318355307,Tax Preparation Services
1,541214,-0.045946236282263936,240,0.000918745396067116,Payroll Services
1,541219,-1.2903763251081608,903,0.0014454599435533544,Other Accounting Services
1,541310,1.4442789148412838,258,0.0012592616864427948,Architectural Services
1,541320,-1.0256667471711483,867,0.0014329588902570734,Landscape Architectural Services
1,541330,0.9050002679573188,328,0.0012883465688193767,Engineering Services
1,541340,-0.8442966239218773,840,0.0015247054332805858,Drafting Services
1,541350,-0.7843861522280325,794,0.0014933340781007392,Building Inspection Services
1,541360,-1.2931693014549899,530,0.0011502521560869474,Geophysical Surveying and Mapping Services
1,541370,-1.1280843697532,1013,0.001491038917456617,Surveying and Mapping (except Geophysical) Services
1,541380,-0.1323135935689598,445,0.0013174136171546275,Testing Laboratories and Services
1,541410,0.13147708167346395,444,0.0013658583192074018,Interior Design Services
1,541420,0.6028624453904156,258,0.0011500780817336527,Industrial Design Services
1,541430,-0.24273634153472257,613,0.001479517126970486,Graphic Design Services
1,541490,0.8612672471641268,251,0.0011790702342733207,Other Specialized Design Services
1,541511,1.6827200758934786,154,0.0008862629617526547,Custom Computer Programming Services
1,541512,1.343434257987662,179,0.0009129186034454905,Computer Systems Design Services
1,541513,0.692846595160891,244,0.001030690001531567,Computer Facilities Management Services
1,541519,0.5742086429721116,274,0.0011052305930971836,Other Computer Related Services
1,541611,0.604861950204615,215,0.0009444967970306874,Administrative Management and General Management Consulting Services
1,541612,0.4724224656220968,250,0.0010956495201307932,Human Resources Consulting Services
1,541613,1.1110263195475643,223,0.0011206545518153365,Marketing Consulting Services
1,541614,0.4641071269886754,324,0.001198381975617789,"Process, Physical Distribution, and Logistics Consulting Services"
1,541618,0.07694478287554772,287,0.001073978367052507,Other Management Consulting Services
1,541620,-0.016446458449734927,497,0.0013700210325731537,Environmental Consulting Services
1,541690,-1.2302017698179961,551,0.001175164951407057,Other Scientific and Technical Consulting Services
1,541713,1.4650024681685143,116,0.0007192631988083131,Research and Development in Nanotechnology
1,541714,1.7182327819355574,93,0.0005789825942254432,Research and Development in Biotechnology (except Nanobiotechnology)
1,541715,0.9551485065685157,199,0.0008919053312996678,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)"
1,541720,0.6730718082886266,186,0.0008581945449355181,Research and Development in the Social Sciences and Humanities
1,541810,1.6607031044589067,124,0.0008244190321284319,Advertising Agencies
1,541820,1.0240718196348486,143,0.0007370841534141655,Public Relations Agencies
1,541830,1.4447213512263803,62,0.0004440292241349407,Media Buying Agencies
1,541840,0.8082894908386906,197,0.0010090677372998913,Media Representatives
1,541850,0.5383472001267704,281,0.001161330535604142,Indoor and Outdoor Display Advertising
1,541860,1.6356501186390058,188,0.0011230809433977517,Direct Mail Advertising
1,541870,0.7459226254341315,259,0.0011621166837583812,Advertising Material Distribution Services
1,541890,0.3818728521090332,221,0.000988699117949267,Other Services Related to Advertising
1,541910,1.1937344244408,173,0.0009289551599062034,Marketing Research and Public Opinion Polling
1,541921,-0.706934666552992,786,0.001482053856422377,"Photography Studios, Portrait"
1,541922,0.07436733708276864,457,0.0014179161087129074,Commercial Photography
1,541930,0.6966033343365057,176,0.000878327184299895,Translation and Interpretation Services
1,541940,-1.3322481677708786,1553,0.0015510607135978977,Veterinary Services
1,541990,-0.4363294105257696,496,0.0012697440349914311,"All Other Professional, Scientific, and Technical Services"
1,551111,-0.12514479495044123,239,0.0009330589083531064,Offices of Bank Holding Companies
1,551112,-0.13349470443579822,385,0.0011937555347226448,Offices of Other Holding Companies
1,551114,0.7106854666724731,329,0.0012866362376915703,"Corporate, Subsidiary, and Regional Managing Offices"
1,561110,-0.2727063071080953,414,0.0012229505954805652,Office Administrative Services
1,561210,-0.440953297581825,450,0.0011440461656021892,Facilities Support Services
1,561311,0.18247831828655542,290,0.001090462918826687,Employment Placement Agencies
1,561312,0.05412009465751554,255,0.001062876219999094,Executive Search Services
1,561320,0.3493947784290215,404,0.001310467359062908,Temporary Help Services
1,561330,-0.36509498339719637,283,0.000966790719679744,Professional Employer Organizations
1,561410,-1.1672067457773652,566,0.001185765002933821,Document Preparation Services
1,561421,0.20643816724915268,319,0.0011904111353056445,Telephone Answering Services
1,561422,0.3154232183084029,310,0.0011676363423545992,Telemarketing Bureaus and Other Contact Centers
1,561431,0.3073733542028704,535,0.001530649052886068,Private Mail Centers
1,561439,0.8234772222987666,254,0.001162888378538065,Other Business Service Centers (including Copy Shops)
1,561440,0.5736221579084005,324,0.0012725453145941382,Collection Agencies
1,561450,0.23061263890955058,124,0.0006361588749059711,Credit Bureaus
1,561491,0.21808177272395,348,0.0012701435786194122,Repossession Services
1,561492,-1.1847242617121785,760,0.001379538744631407,Court Reporting and Stenotype Services
1,561499,0.2605655856787867,312,0.0011777965281149748,All Other Business Support Services
1,561510,0.2905739765203875,254,0.001054923993882485,Travel Agencies
1,561520,0.44879394595602073,279,0.0011096666712813938,Tour Operators
1,561591,0.016841367319526963,471,0.0013204574349449842,Convention and Visitors Bureaus
1,561599,1.0772475862368789,162,0.0008711562182149057,All Other Travel Arrangement and Reservation Services
1,561611,0.2864778756546998,331,0.0012191912455152044,Investigation and Personal Background Check Services
1,561612,1.1572400142612225,240,0.0011451874603041255,Security Guards and Patrol Services
1,561613,2.21670730458278,211,0.0013070267476986668,Armored Car Services
1,561621,0.7578682628259494,354,0.0013790224170544703,Security Systems Services (except Locksmiths)
1,561622,0.21970771675919584,561,0.001561467663708443,Locksmiths
1,561710,-0.5884668227642655,801,0.0014898078613064596,Exterminating and Pest Control Services
1,561720,-0.3988991876537965,691,0.001456147556948825,Janitorial Services
1,561730,-1.2020043505739024,1394,0.00155868473153285,Landscaping Services
1,561740,-0.34858113138810154,704,0.0015061830050204844,Carpet and Upholstery Cleaning Services
1,561790,-0.716026131866302,746,0.0014589951250052523,Other Services to Buildings and Dwellings
1,561910,0.5557485563215359,287,0.0012006706675517795,Packaging and Labeling Services
1,561920,1.364758879005354,193,0.0010467267745213843,Convention and Trade Show Organizers
1,561990,-0.41943125619478405,541,0.0013671966987900666,All Other Support Services
1,562111,-1.0970797443288784,1105,0.0015149695497642742,Solid Waste Collection
1,562112,0.5849685470969508,201,0.001000866154923708,Hazardous Waste Collection
1,562119,-0.3428755930958066,468,0.0013282604935351968,Other Waste Collection
1,562211,-0.06561476876258795,241,0.0009773276366079127,Hazardous Waste Treatment and Disposal
1,562212,-0.6990744930151975,529,0.0012681160631505032,Solid Waste Landfill
1,562213,1.7708514033769185,98,0.0007092264519081815,Solid Waste Combustors and Incinerators
1,562219,-0.07664881246990818,362,0.0012196898771046692,Other Nonhazardous Waste Treatment and Disposal
1,562910,-0.021904206611216396,523,0.0014416031744367765,Remediation Services
1,562920,-0.05651940140452191,405,0.0012606464133680766,Materials Recovery Facilities
1,562991,-1.0547485135948973,1051,0.0015353788313085652,Septic Tank and Related Services
1,562998,0.011209004678760981,439,0.0013622719827928779,All Other Miscellaneous Waste Management Services
1,611110,-0.7318793395474404,725,0.001397360773627041,Elementary and Secondary Schools
1,611210,-1.5819105145172394,582,0.001086821814467378,Junior Colleges
1,611310,-0.2415124797626264,391,0.0011222192009516655,"Colleges, Universities, and Professional Schools"
1,611410,1.4625723754736344,98,0.0006356757347224996,Business and Secretarial Schools
1,611420,1.1856887386951256,187,0.0009970066003927374,Computer Training
1,611430,0.4685456506771934,331,0.0012057904497530753,Professional and Management Development Training
1,611511,1.0883969443340262,346,0.0014522129321829838,Cosmetology and Barber Schools
1,611512,0.8691532385376985,239,0.0011190312786124106,Flight Training
1,611513,1.1738977612098027,279,0.0012881791572408041,Apprenticeship Training
1,611519,0.31398045449797846,353,0.001271453484481035,Other Technical and Trade Schools
1,611610,0.17683489583454257,584,0.0015327562709297354,Fine Arts Schools
1,611620,0.5363585283894643,550,0.001598554868091141,Sports and Recreation Instruction
1,611630,2.0315142553214063,160,0.0010193431842066946,Language Schools
1,611691,1.0399962926799915,257,0.0011998792176460818,Exam Preparation and Tutoring
1,611692,0.453002449384908,517,0.001532993265515444,Automobile Driving Schools
1,611699,0.2673865014405453,495,0.0014463875415424547,All Other Miscellaneous Schools and Instruction
1,611710,0.183148742484294,337,0.0011667278291942068,Educational Support Services
1,621111,0.038188217008304805,754,0.0016103851034290427,Offices of Physicians (except Mental Health Specialists)
1,621112,0.2019662730911855,491,0.001367212981212893,"Offices of Physicians, Mental Health Specialists"
1,621210,-0.22246631119953172,890,0.0016848756552546465,Offices of Dentists
1,621310,-1.1214349081722264,1368,0.0015684288274675478,Offices of Chiropractors
1,621320,-1.294175348476743,1406,0.001507418385711227,Offices of Optometrists
1,621330,0.37095869976836066,482,0.001492191388516088,Offices of Mental Health Practitioners (except Physicians)
1,621340,-0.585447588569116,823,0.0015564421069896414,"Offices of Physical, Occupational and Speech Therapists, and Audiologists"
1,621391,0.4865773704208055,578,0.0016036001272051294,Offices of Podiatrists
1,621399,-0.4525604082611357,664,0.0014841481163134168,Offices of All Other Miscellaneous Health Practitioners
1,621410,0.20463770926588817,443,0.0013639216159580384,Family Planning Centers
1,621420,-0.783311470367661,958,0.0015079177205936933,Outpatient Mental Health and Substance Abuse Centers
1,621491,1.4980497749173307,104,0.000686687508579533,HMO Medical Centers
1,621492,-0.7375659200793778,847,0.0014703242258928538,Kidney Dialysis Centers
1,621493,0.2412828727691878,572,0.0015521595978599321,Freestanding Ambulatory Surgical and Emergency Centers
1,621498,-0.6622592551598008,613,0.0013424663153675219,All Other Outpatient Care Centers
1,621511,0.422715291434793,305,0.0011672488093966516,Medical Laboratories
1,621512,0.5586046922907095,337,0.0012769946752048073,Diagnostic Imaging Centers
1,621610,-0.8518557060608009,568,0.0012495474685766121,Home Health Care Services
1,621910,-1.1852741634256172,1123,0.0014764402428003494,Ambulance Services
1,621991,1.3849561931580305,317,0.0014285871678203074,Blood and Organ Banks
1,621999,-0.9612450692062995,524,0.0011999852786478645,All Other Miscellaneous Ambulatory Health Care Services
1,622110,-0.7828702563582329,996,0.0015174170026764887,General Medical and Surgical Hospitals
1,622210,0.823151544248367,317,0.0013091269437098063,Psychiatric and Substance Abuse Hospitals
1,622310,1.0753767959609382,260,0.0012139531273124358,Specialty (except Psychiatric and Substance Abuse) Hospitals
1,623110,-1.747360844711301,1899,0.001425360063006729,Nursing Care Facilities (Skilled Nursing Facilities)
1,623210,-0.8098079514565315,892,0.0014846521499263872,Residential Intellectual and Developmental Disability Facilities
1,623220,-0.27809010893940694,654,0.0014927513554282893,Residential Mental Health and Substance Abuse Facilities
1,623311,-0.34584081498796126,771,0.0015491157989613053,Continuing Care Retirement Communities
1,623312,-0.7256923230879461,1004,0.0015825931221800024,Assisted Living Facilities for the Elderly
1,623990,-0.4106161041038251,609,0.0014085730996852973,Other Residential Care Facilities
1,624110,-0.20988839085943342,640,0.001486565308218378,Child and Youth Services
