geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
2,111000,Crop Production,21,0.0050759593815863525,-2.311795333349641,0.95
2,112000,Animal Production,22,0.0026516068735359054,-2.4197384576086947,0.85
2,113110,Timber Tract Operations,17,2.529765124674053e-05,-1.3356051724655078,9.51
2,113210,Forest Nurseries and Gathering of Forest Products,23,1.703719369678444e-05,-1.0707651628182981,16.28
2,113310,Logging,23,0.0003570009133083107,-1.9599970749597169,2.75
2,114111,Finfish Fishing,15,6.95656727141094e-05,-1.0479731918869666,17.34
2,114112,Shellfish Fishing,9,6.799962763693022e-05,-1.2302694152701723,11.84
2,114119,Other Marine Fishing,11,9.52247189786605e-06,0.09793267240643222,50.63
2,114210,Hunting and Trapping,15,3.84857011823996e-05,-1.7481076787440595,4.65
2,115111,Cotton Ginning,14,3.501516172564721e-05,-2.1476308945756784,1.69
2,115112,"Soil Preparation, Planting, and Cultivating",21,0.0001982337719123838,-2.4896080656446546,0.63
2,115113,"Crop Harvesting, Primarily by Machine",12,6.93591612753605e-05,-2.5191878559224636,0.42
2,115114,Postharvest Crop Activities (except Cotton Ginning),9,0.0004930575328707125,-2.10268605279371,2.11
2,115115,Farm Labor Contractors and Crew Leaders,15,0.0019636885889190415,-2.6904394620525425,0.11
2,115116,Farm Management Services,6,0.00013253445224596218,-2.2531597402077144,1.27
2,115210,Support Activities for Animal Production,21,0.0002514506223922051,-2.138451578096273,1.9
2,115310,Support Activities for Forestry,16,0.00014428265853923307,-1.752596143425436,4.55
2,211120,Crude Petroleum Extraction,10,0.0004853477724907535,-2.4686384122663436,0.74
2,211130,Natural Gas Extraction,10,0.00021898243507779435,-1.9441301075900659,2.96
2,212114,Surface Coal Mining,13,0.00010554455448725149,-1.5993154538246115,5.81
2,212115,Underground Coal Mining,10,0.00013306794012939686,-1.3308155419279046,9.83
2,212210,Iron Ore Mining,4,3.0466173644317227e-05,-0.04967008044862596,46.41
2,212220,Gold Ore and Silver Ore Mining,6,9.451913822960176e-05,-1.4254317478290435,8.67
2,212230,"Copper, Nickel, Lead, and Zinc Mining",8,0.00011549725854917775,-0.7613557592138731,23.68
2,212290,Other Metal Ore Mining,8,2.7529122070999505e-05,-0.9122436784410501,19.56
2,212311,Dimension Stone Mining and Quarrying,20,4.493344721444866e-05,-1.293265605233542,10.78
2,212312,Crushed and Broken Limestone Mining and Quarrying,18,0.0001383110361020773,-1.1998418982870012,12.68
2,212313,Crushed and Broken Granite Mining and Quarrying,11,3.681640038584597e-05,0.19454583187823676,54.44
2,212319,Other Crushed and Broken Stone Mining and Quarrying,21,4.7732824495267114e-05,-0.7399597880360818,24.52
2,212321,Construction Sand and Gravel Mining,28,0.00019314555951876501,-1.3092129250278777,10.47
2,212322,Industrial Sand Mining,10,5.175406112201657e-05,-1.0288740867507924,17.65
2,212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",11,3.634601321980681e-05,-1.1705700817918585,13.64
2,212390,Other Nonmetallic Mineral Mining and Quarrying,14,7.25314064316978e-05,-1.2230957817825756,12.16
2,213111,Drilling Oil and Gas Wells,13,0.0002585121663116467,-2.1939277371121237,1.48
2,213112,Support Activities for Oil and Gas Operations,12,0.0012918437779514667,-2.550638122297188,0.32
2,213113,Support Activities for Coal Mining,12,2.8819818563180146e-05,-1.334693413417328,9.62
2,213114,Support Activities for Metal Mining,11,2.8521524262765064e-05,-0.737796755038633,24.63
2,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,16,1.930308309416823e-05,-0.531828405464968,29.81
2,221111,Hydroelectric Power Generation,19,4.766398734901748e-05,-0.8560898982774171,21.35
2,221112,Fossil Fuel Electric Power Generation,22,0.0004273754224908533,-0.785227548784947,22.83
2,221113,Nuclear Electric Power Generation,18,0.00021330337051219954,0.47241473990605704,65.86
2,221114,Solar Electric Power Generation,11,9.617122973959298e-05,0.487934884596089,66.49
2,221115,Wind Electric Power Generation,14,6.69670704431857e-05,-1.742963430253885,4.86
2,221116,Geothermal Electric Power Generation,6,6.2068160201753414e-06,-0.07988492285528609,45.35
2,221117,Biomass Electric Power Generation,14,1.4094405694612582e-05,0.30134978117010613,58.88
2,221118,Other Electric Power Generation,14,2.8424004972244748e-05,0.8839835051003513,80.23
2,221121,Electric Bulk Power Transmission and Control,20,0.00016649411106244835,-0.4993824294919496,31.08
2,221122,Electric Power Distribution,28,0.0013226426644693237,-1.7287354651211857,4.97
2,221210,Natural Gas Distribution,15,0.000679021083464099,-1.1593408179094384,14.48
2,221310,Water Supply and Irrigation Systems,23,0.0003202533500687144,-1.488316601158263,7.93
2,221320,Sewage Treatment Facilities,24,4.456057933892981e-05,-0.44745267375482917,32.56
2,221330,Steam and Air-Conditioning Supply,13,8.879991866202799e-06,1.8825891717148102,97.67
2,236115,New Single-Family Housing Construction (except For-Sale Builders),24,0.003135847515257811,-1.5042367211251648,7.72
2,236116,New Multifamily Housing Construction (except For-Sale Builders),15,0.00031452265764343235,0.1583800080990384,52.85
2,236117,New Housing For-Sale Builders,22,0.0005648833585533516,-1.071874643966237,16.07
2,236118,Residential Remodelers,21,0.0045392476251356634,-1.3303016008876845,9.94
2,236210,Industrial Building Construction,20,0.0009852144464113258,-1.1140217184801053,15.54
2,236220,Commercial and Institutional Building Construction,28,0.004716107463137536,-1.175405875410238,13.53
2,237110,Water and Sewer Line and Related Structures Construction,22,0.0012763210014721741,-1.597243849826304,5.92
2,237120,Oil and Gas Pipeline and Related Structures Construction,12,0.0008510279026553723,-1.5932843780094834,6.03
2,237130,Power and Communication Line and Related Structures Construction,27,0.0014282732653893872,-1.3104352053230537,10.36
2,237210,Land Subdivision,13,0.00024511186850838463,-1.1612544526178448,14.16
2,237310,"Highway, Street, and Bridge Construction",30,0.002228505090541384,-1.0069842811507437,18.08
2,237990,Other Heavy and Civil Engineering Construction,19,0.0008575674315490875,-1.519160113318403,6.98
2,238110,Poured Concrete Foundation and Structure Contractors,23,0.0017197985797565878,-1.5061182643987736,7.4
2,238120,Structural Steel and Precast Concrete Contractors,17,0.0005447083382733546,-0.8684514220580576,20.61
2,238130,Framing Contractors,18,0.0006333246912120503,-1.4622570085902828,8.35
2,238140,Masonry Contractors,27,0.0010414486584684225,-1.104821616707757,15.64
2,238150,Glass and Glazing Contractors,15,0.0004971303973571492,-0.08895019595215388,44.71
2,238160,Roofing Contractors,17,0.0017056468097734338,-0.7629896317040766,23.47
2,238170,Siding Contractors,24,0.0003496640208038706,-1.2699188084799995,11.21
2,238190,"Other Foundation, Structure, and Building Exterior Contractors",18,0.00037706694144007906,-1.468837452858811,8.25
2,238210,Electrical Contractors and Other Wiring Installation Contractors,28,0.0069573474257351026,-0.9394860924357918,19.03
2,238220,"Plumbing, Heating, and Air-Conditioning Contractors",26,0.008182958396136713,-0.6568422282753982,27.27
2,238290,Other Building Equipment Contractors,25,0.0010196215466784344,-1.1396133406495625,15.01
2,238310,Drywall and Insulation Contractors,22,0.0017955710684908724,-0.8562614215306615,21.25
2,238320,Painting and Wall Covering Contractors,20,0.0019142807271983664,-0.927659554405757,19.24
2,238330,Flooring Contractors,23,0.0008042358524921834,-1.0677916304118404,16.38
2,238340,Tile and Terrazzo Contractors,13,0.0005048114755928375,-0.5604404394556058,28.65
2,238350,Finish Carpentry Contractors,21,0.0015384528543907808,-1.3272966767495382,10.04
2,238390,Other Building Finishing Contractors,18,0.000641401583038674,-0.26620724362571097,38.48
2,238910,Site Preparation Contractors,33,0.003359493666994018,-1.7923234151555745,4.23
2,238990,All Other Specialty Trade Contractors,20,0.003342393372579838,-1.4483025684683057,8.46
2,311111,Dog and Cat Food Manufacturing,19,0.00022256770311162945,-0.26402705002186083,38.69
2,311119,Other Animal Food Manufacturing,22,0.00021743359928717758,-1.6598490669443895,5.29
2,311211,Flour Milling,19,8.62644171084998e-05,-0.8368076636606117,22.09
2,311212,Rice Milling,5,3.0867723664106755e-05,-1.5193815584307613,6.87
2,311213,Malt Manufacturing,11,6.969761057775453e-06,0.23311886965891715,56.03
2,311221,Wet Corn Milling and Starch Manufacturing,7,7.807853313364748e-05,-0.8942877672967566,20.19
2,311224,Soybean and Other Oilseed Processing,17,5.838537287739799e-05,-1.4747453609357448,8.14
2,311225,Fats and Oils Refining and Blending,18,5.193762684534893e-05,-0.3812648034679499,34.67
2,311230,Breakfast Cereal Manufacturing,15,7.60535737481374e-05,-0.2069287949492832,41.01
2,311313,Beet Sugar Manufacturing,8,3.9397793370207254e-05,-1.513456727540888,7.19
2,311314,Cane Sugar Manufacturing,6,3.8307871887921376e-05,0.5208349053241993,68.18
2,311340,Nonchocolate Confectionery Manufacturing,12,0.00015557195052417306,0.5700811631968595,70.08
2,311351,Chocolate and Confectionery Manufacturing from Cacao Beans,9,6.029560368582534e-05,1.4986309535517406,95.24
2,311352,Confectionery Manufacturing from Purchased Chocolate,17,0.00018771316139389805,0.5203243333739688,68.08
2,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",13,0.0001742899178752194,-0.09635336649115736,44.29
2,311412,Frozen Specialty Food Manufacturing,18,0.000373189115534683,0.4363738842624184,63.42
2,311421,Fruit and Vegetable Canning,15,0.0003220431158712049,-0.21812004851600572,40.06
2,311422,Specialty Canning,10,6.899776625754991e-05,0.7852891499650021,77.91
2,311423,Dried and Dehydrated Food Manufacturing,11,7.677062735490443e-05,-0.27507570066888537,38.05
2,311511,Fluid Milk Manufacturing,22,0.0003279172190178403,0.5164447636398541,67.97
2,311512,Creamery Butter Manufacturing,12,2.2010677513320505e-05,0.4430363969155615,64.16
2,311513,Cheese Manufacturing,11,0.0003601215306049608,-0.903509596071609,19.77
2,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",16,0.00011689121076073284,-0.7517688957531293,24.1
2,311520,Ice Cream and Frozen Dessert Manufacturing,20,0.00015060420313649115,-0.19752681809422562,41.44
2,311611,Animal (except Poultry) Slaughtering,16,0.0008722412165579678,-2.3069854404174523,1.06
2,311612,Meat Processed from Carcasses,17,0.0008866339165529955,-1.244942354773026,11.52
2,311613,Rendering and Meat Byproduct Processing,18,4.806553736880701e-05,-1.0645411128924527,16.49
2,311615,Poultry Processing,17,0.0014251354388061749,-1.2634992797120865,11.31
2,311710,Seafood Product Preparation and Packaging,12,0.00018712804565077616,-0.45885187359086754,32.24
2,311811,Retail Bakeries,16,0.0007375441306339963,-0.4073568100193032,34.04
2,311812,Commercial Bakeries,19,0.0008920089503893211,0.794107290592787,78.22
2,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",15,8.127372400540133e-05,1.3235921890536566,91.54
2,311821,Cookie and Cracker Manufacturing,17,0.00022534413467703137,1.1254670863490752,86.79
2,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",20,0.00012776747986817502,1.1723284518405823,87.84
2,311830,Tortilla Manufacturing,15,0.0001257195747672484,0.3753760514374775,61.42
2,311911,Roasted Nuts and Peanut Butter Manufacturing,14,9.644084189573737e-05,0.7660064130050803,77.38
2,311919,Other Snack Food Manufacturing,15,0.0002857085755091063,0.6081434231547328,71.99
2,311920,Coffee and Tea Manufacturing,21,0.00016804868328191926,0.45512571626775045,64.8
2,311930,Flavoring Syrup and Concentrate Manufacturing,13,5.8006768573025006e-05,2.2255853189379295,99.47
2,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",20,0.0001232127553579909,0.9956625890204026,83.19
2,311942,Spice and Extract Manufacturing,15,0.00016882310117722764,0.63045654432963,72.73
2,311991,Perishable Prepared Food Manufacturing,16,0.000403477459884522,0.8863582962190115,80.44
2,311999,All Other Miscellaneous Food Manufacturing,14,0.0002526724817381361,-0.26492475919838104,38.58
2,312111,Soft Drink Manufacturing,18,0.0004735192561935247,1.0447192963883214,84.78
2,312112,Bottled Water Manufacturing,16,0.0001267463955321388,0.14756411854145507,52.43
2,312113,Ice Manufacturing,24,4.600615941017213e-05,0.11905904262135467,51.59
2,312120,Breweries,22,0.0006408164672955521,-0.0760900606885981,45.67
2,312130,Wineries,6,0.00046084174842588374,-0.9166149165625769,19.45
2,312140,Distilleries,15,0.00015861799424571937,-0.16402704635964765,42.18
2,312230,Tobacco Manufacturing,7,6.208536948831582e-05,0.8637295538045429,79.92
2,313110,"Fiber, Yarn, and Thread Mills",5,0.0001226391124725773,-0.8580815810479533,21.04
2,313210,Broadwoven Fabric Mills,10,0.00011414346133960162,-0.5447863154715162,29.39
2,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,10,3.220431158712049e-05,0.5764933252706399,70.72
2,313230,Nonwoven Fabric Mills,16,8.97062744209815e-05,0.7241564005519919,76.0
2,313240,Knit Fabric Mills,9,2.5641836977988704e-05,1.2288264217029359,89.53
2,313310,Textile and Fabric Finishing Mills,12,0.0001001867299374883,-0.4909329315505701,31.18
2,313320,Fabric Coating Mills,12,3.675903609730461e-05,1.3015832425433378,91.12
2,314110,Carpet and Rug Mills,5,0.00015349536327897577,-0.09438938254182831,44.4
2,314120,Curtain and Linen Mills,14,8.756085002953458e-05,-0.0009081502178832919,47.99
2,314910,Textile Bag and Canvas Mills,22,0.00014142591696987325,-0.05889945795609097,46.19
2,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",15,2.968028289130057e-05,0.35304843112155637,60.47
2,314999,All Other Miscellaneous Textile Product Mills,20,0.0001906215308229451,-0.5004604067656921,30.97
2,315120,Apparel Knitting Mills,6,3.754492685032127e-05,0.4610537783735954,65.33
2,315210,Cut and Sew Apparel Contractors,6,0.0001564324148522935,-0.9035629069013487,19.66
2,315250,Cut and Sew Apparel Manufacturing (except Contractors),14,0.0002780905979908135,-0.4589313892642732,32.14
2,315990,Apparel Accessories and Other Apparel Manufacturing,18,8.376907055695057e-05,-0.21581125150881605,40.27
2,316110,Leather and Hide Tanning and Finishing,12,2.2957188274252973e-05,-0.7411854272551657,24.42
2,316210,Footwear Manufacturing,9,7.423512580137624e-05,-0.849595231380552,21.67
2,316990,Other Leather and Allied Product Manufacturing,20,7.607651946355395e-05,-0.7100331063265698,25.69
2,321113,Sawmills,23,0.0004699856160193768,-1.7786897942780282,4.33
2,321114,Wood Preservation,18,6.635900898464727e-05,-0.9998715326937248,18.18
2,321211,Hardwood Veneer and Plywood Manufacturing,20,7.491776083501844e-05,-0.6441619993577717,27.48
2,321212,Softwood Veneer and Plywood Manufacturing,12,8.522612348590115e-05,-1.0534489817339532,17.12
2,321215,Engineered Wood Member Manufacturing,25,0.000229204751295865,-0.5523829538112903,29.07
2,321219,Reconstituted Wood Product Manufacturing,21,8.214566119123003e-05,-0.48706875265235566,31.29
2,321911,Wood Window and Door Manufacturing,14,0.000331232874895531,-0.2098742964437389,40.59
2,321912,"Cut Stock, Resawing Lumber, and Planing",18,7.645512376792694e-05,-1.070770619460922,16.17
2,321918,Other Millwork (including Flooring),22,0.00021076213252981722,-0.891874017537774,20.3
2,321920,Wood Container and Pallet Manufacturing,20,0.0003993816496826688,-1.1976944580750837,12.79
2,321991,Manufactured Home (Mobile Home) Manufacturing,13,0.00017872991380832082,-0.6767905815284171,26.64
2,321992,Prefabricated Wood Building Manufacturing,22,0.00010904377608827456,-0.9869820579878114,18.39
2,321999,All Other Miscellaneous Wood Product Manufacturing,22,0.00020311547286725368,-1.484987158309003,8.03
2,322110,Pulp Mills,8,2.6238425578818864e-05,-0.5318850628076071,29.7
2,322120,Paper Mills,21,0.0002895347735548152,-0.2321569977700357,39.75
2,322130,Paperboard Mills,19,0.00018880881930503806,0.23527508435411323,56.24
2,322211,Corrugated and Solid Fiber Box Manufacturing,18,0.0006080958771115594,0.6134848649998559,72.3
2,322212,Folding Paperboard Box Manufacturing,15,0.00016644821963161525,1.3158232817700304,91.44
2,322219,Other Paperboard Container Manufacturing,15,0.0001501854438301392,0.6157159871819049,72.52
2,322220,Paper Bag and Coated and Treated Paper Manufacturing,18,0.0003133868447303134,0.8849331223744359,80.34
2,322230,Stationery Product Manufacturing,18,7.595031802876295e-05,1.1827610864783997,88.37
2,322291,Sanitary Paper Product Manufacturing,17,0.00016512884099516393,0.7646002429462141,77.27
2,322299,All Other Converted Paper Product Manufacturing,14,0.0001028197507815368,0.8371725946084053,79.49
2,323111,Commercial Printing (except Screen and Books),23,0.0015173427962075596,-0.11207222826733539,43.76
2,323113,Commercial Screen Printing,23,0.00046085895771244616,-0.5595313031750795,28.75
2,323117,Books Printing,15,7.555450443782756e-05,1.155845261491349,87.63
2,323120,Support Activities for Printing,19,9.54771218482425e-05,1.084002725768816,86.26
2,324110,Petroleum Refineries,18,0.0003719213647579189,-0.6986004081530321,26.11
2,324121,Asphalt Paving Mixture and Block Manufacturing,22,0.00010272223149101648,-0.143241285003096,42.39
2,324122,Asphalt Shingle and Coating Materials Manufacturing,21,7.890457888864309e-05,0.8895260802156578,80.66
2,324191,Petroleum Lubricating Oil and Grease Manufacturing,17,6.383498028882735e-05,0.9626051504136196,82.66
2,324199,All Other Petroleum and Coal Products Manufacturing,10,2.6691603458295625e-05,0.426455988129658,63.32
2,325110,Petrochemical Manufacturing,4,0.00015122373745273784,-0.4817051584433322,31.5
2,325120,Industrial Gas Manufacturing,16,0.00012678655053411774,0.2987802262603182,58.77
2,325130,Synthetic Dye and Pigment Manufacturing,17,5.582692560845326e-05,1.0567145252791053,85.2
2,325180,Other Basic Inorganic Chemical Manufacturing,19,0.0002394155946562274,-0.10843211311695512,43.97
2,325193,Ethyl Alcohol Manufacturing,11,6.142568017009016e-05,-1.8832240612136781,3.59
2,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",14,1.8557347343130527e-05,-0.5173758783417567,30.44
2,325199,All Other Basic Organic Chemical Manufacturing,17,0.00024211171621767142,0.11386640237465778,51.27
2,325211,Plastics Material and Resin Manufacturing,16,0.00035728773475101754,0.1047979248836079,50.85
2,325212,Synthetic Rubber Manufacturing,11,5.465669412220948e-05,0.5094162186383753,67.44
2,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,8,0.00013937227544009252,0.1715303300595157,53.38
2,325311,Nitrogenous Fertilizer Manufacturing,15,5.174832469316244e-05,-0.8999244250321263,19.87
2,325312,Phosphatic Fertilizer Manufacturing,7,3.3678573802633485e-05,-0.6190791481648095,27.91
2,325314,Fertilizer (Mixing Only) Manufacturing,18,4.335019285070707e-05,-0.6848528169681654,26.53
2,325315,Compost Manufacturing,14,7.073016777149904e-06,0.4588115313360083,65.22
2,325320,Pesticide and Other Agricultural Chemical Manufacturing,13,8.156628187696228e-05,-0.3754137924293052,34.78
2,325411,Medicinal and Botanical Manufacturing,12,0.0002605830171279899,0.2843395954564705,58.25
2,325412,Pharmaceutical Preparation Manufacturing,13,0.00133259536853125,0.7090222237783971,75.58
2,325413,In-Vitro Diagnostic Substance Manufacturing,12,0.00016314403661163283,1.890350932883045,97.78
2,325414,Biological Product (except Diagnostic) Manufacturing,17,0.0002677822353399308,1.0742865889291424,85.84
2,325510,Paint and Coating Manufacturing,16,0.0002467410143029593,0.26503542368032673,57.51
2,325520,Adhesive Manufacturing,16,0.0001384372375368683,1.284896577130383,90.8
2,325611,Soap and Other Detergent Manufacturing,17,0.00016662031249723935,0.4887244772742295,66.6
2,325612,Polish and Other Sanitation Good Manufacturing,13,0.0001520211010634628,0.6511644836554268,73.36
2,325613,Surface Active Agent Manufacturing,12,2.7466021353604006e-05,1.2324002281225221,89.64
2,325620,Toilet Preparation Manufacturing,14,0.00032837039689731707,0.8947754840019014,80.87
2,325910,Printing Ink Manufacturing,14,4.3774688585913154e-05,1.2164848970409028,89.32
2,325920,Explosives Manufacturing,13,4.085484629915784e-05,-0.44019378051017793,32.98
2,325991,Custom Compounding of Purchased Resins,16,9.914843631488965e-05,0.3918557635602031,62.26
2,325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing",12,3.5210200306687845e-05,0.22962133696077694,55.6
2,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,20,0.00024955186444148604,-0.08133259293850006,45.24
2,326111,Plastics Bag and Pouch Manufacturing,16,0.00022692165261191882,0.8884942771369281,80.55
2,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,13,0.00014076049122279345,1.1526586574372024,87.53
2,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,19,0.00020758415094462577,0.6018472303729296,71.35
2,326121,Unlaminated Plastics Profile Shape Manufacturing,16,0.00012836980489785933,1.1452684037554486,87.1
2,326122,Plastics Pipe and Pipe Fitting Manufacturing,19,0.00018644541061713397,-0.2936149750927321,37.32
2,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",23,0.00011654702502948468,1.0027716764951726,83.4
2,326140,Polystyrene Foam Product Manufacturing,14,0.00016841007829972984,0.4899196584034055,66.7
2,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,20,0.00021425561770198613,0.6651069674392613,74.0
2,326160,Plastics Bottle Manufacturing,14,0.0002002300491536232,0.7143948156351212,75.79
2,326191,Plastics Plumbing Fixture Manufacturing,13,8.643077354526975e-05,0.7963234365465971,78.33
2,326199,All Other Plastics Product Manufacturing,19,0.0017202919126380434,-0.5056094329117692,30.87
2,326211,Tire Manufacturing (except Retreading),14,0.0002953285666974927,0.3766089648965426,61.63
2,326212,Tire Retreading,23,3.739577970011373e-05,0.2649460131290161,57.4
2,326220,Rubber and Plastics Hoses and Belting Manufacturing,19,0.00013224189437440124,0.4417989474728034,63.95
2,326291,Rubber Product Manufacturing for Mechanical Use,11,0.0001582565992279088,0.47737836294554226,66.07
2,326299,All Other Rubber Product Manufacturing,24,0.00014183320341851693,0.15438774524344728,52.64
2,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",19,9.633758617636292e-05,-0.34475602270418615,35.84
2,327120,Clay Building Material and Refractories Manufacturing,18,0.00012737740270609376,-0.3271648753512874,36.26
2,327211,Flat Glass Manufacturing,17,6.746040332464142e-05,0.8968310562878486,81.08
2,327212,Other Pressed and Blown Glass and Glassware Manufacturing,11,6.996722273389893e-05,-0.22906152148198514,39.85
2,327213,Glass Container Manufacturing,15,6.492490177111323e-05,0.27925036687438004,58.14
2,327215,Glass Product Manufacturing Made of Purchased Glass,15,0.0002709430076385598,-0.1969797398669284,41.54
2,327310,Cement Manufacturing,23,8.812875648609406e-05,0.37862052059794976,61.84
2,327320,Ready-Mix Concrete Manufacturing,29,0.0006184845497664,-1.3621502092484625,9.41
2,327331,Concrete Block and Brick Manufacturing,20,0.00010852176106254816,0.5889378300642715,71.14
2,327332,Concrete Pipe Manufacturing,20,5.762816426865202e-05,1.1967466329472225,89.01
2,327390,Other Concrete Product Manufacturing,26,0.0003310837277453235,-0.21730328960823675,40.17
2,327410,Lime Manufacturing,17,2.4408504774349426e-05,-0.14011928905645626,42.6
2,327420,Gypsum Product Manufacturing,18,7.098830706993517e-05,0.366520103542507,60.68
2,327910,Abrasive Product Manufacturing,17,5.750196283386102e-05,1.0140632395729647,83.83
2,327991,Cut Stone and Stone Product Manufacturing,25,0.0002110604268302323,-0.25321882712433097,38.79
2,327992,Ground or Treated Mineral and Earth Manufacturing,15,3.9420739085623796e-05,0.0023673392820002586,48.1
2,327993,Mineral Wool Manufacturing,15,0.00010100130283477564,0.3451354111676696,60.15
2,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,15,7.422938937252211e-05,-0.1404690792226493,42.49
2,331110,Iron and Steel Mills and Ferroalloy Manufacturing,12,0.0004933845093153983,-0.3334248173015962,36.15
2,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,19,0.00016025861289800233,-0.0025648245248364346,47.78
2,331221,Rolled Steel Shape Manufacturing,18,0.0001259260862059973,0.41306967739537404,62.68
2,331222,Steel Wire Drawing,13,5.9699015084995175e-05,0.16656335138603334,53.07
2,331313,Alumina Refining and Primary Aluminum Production,12,4.472693577569976e-05,0.10498125608371475,50.95
2,331314,Secondary Smelting and Alloying of Aluminum,11,3.2818109474513056e-05,0.3568570694257387,60.57
2,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",11,0.00010837835034119476,0.5528469864024772,69.45
2,331318,"Other Aluminum Rolling, Drawing, and Extruding",16,0.00015555474123761067,0.5465073096816179,69.24
2,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,16,4.709034446360386e-05,0.6996425409159295,75.48
2,331420,"Copper Rolling, Drawing, Extruding, and Alloying",20,0.00016523783314339254,0.7324175119144668,76.32
2,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",16,8.912689510671375e-05,0.7499251178335137,76.74
2,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",16,6.011203796249298e-05,0.7524583529263993,76.96
2,331511,Iron Foundries,12,0.00019064447653836165,-0.08169488777023817,45.14
2,331512,Steel Investment Foundries,13,6.335312026507992e-05,1.261949086130285,90.17
2,331513,Steel Foundries (except Investment),13,6.355963170382882e-05,0.4207757293230041,62.9
2,331523,Nonferrous Metal Die-Casting Foundries,19,0.00011960454160873925,0.4369557097847931,63.53
2,331524,Aluminum Foundries (except Die-Casting),12,8.854177936359187e-05,0.6144329963695897,72.41
2,331529,Other Nonferrous Metal Foundries (except Die-Casting),13,7.611093803667877e-05,0.45384236715147275,64.69
2,332111,Iron and Steel Forging,12,0.00011681663718562908,0.3710277531539288,61.1
2,332112,Nonferrous Forging,8,3.95641498069772e-05,1.7488974868902856,97.15
2,332114,Custom Roll Forming,9,3.465950313669077e-05,0.6038480860906354,71.56
2,332117,Powder Metallurgy Part Manufacturing,10,4.690104231141737e-05,1.2728898798013815,90.59
2,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",15,0.00027464874067833177,0.5899464711859627,71.25
2,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",13,5.5803979893036715e-05,0.15854506132425894,52.96
2,332216,Saw Blade and Handtool Manufacturing,19,0.0001478564537153599,0.11828406642737205,51.48
2,332311,Prefabricated Metal Building and Component Manufacturing,23,0.00021956755082091624,-0.8630113349995776,20.72
2,332312,Fabricated Structural Metal Manufacturing,24,0.0005780541992024482,-0.47547964756161176,31.82
2,332313,Plate Work Manufacturing,24,0.0002825248574950608,-0.5401720123402193,29.49
2,332321,Metal Window and Door Manufacturing,16,0.0003923487879074978,0.048060203794352566,49.47
2,332322,Sheet Metal Work Manufacturing,20,0.0006713858966592439,-0.2810986854086684,37.74
2,332323,Ornamental and Architectural Metal Work Manufacturing,19,0.0002645640987527604,-0.20808354808642368,40.7
2,332410,Power Boiler and Heat Exchanger Manufacturing,14,0.000130716004299201,0.7734111258371142,77.7
2,332420,Metal Tank (Heavy Gauge) Manufacturing,22,0.00022263080382902496,-0.2900818563458327,37.53
2,332431,Metal Can Manufacturing,17,0.00012440593255965123,1.409627147368991,93.66
2,332439,Other Metal Container Manufacturing,17,8.413046557476114e-05,0.4585863657543542,65.12
2,332510,Hardware Manufacturing,17,0.00013182887149690344,0.5103279620512202,67.55
2,332613,Spring Manufacturing,10,8.905805796046412e-05,1.2691089134789482,90.49
2,332618,Other Fabricated Wire Product Manufacturing,18,0.0001396246783096745,-0.0768380669408404,45.45
2,332710,Machine Shops,21,0.0015385905286832802,-1.048412319234887,17.23
2,332721,Precision Turned Product Manufacturing,14,0.00022667498617119097,0.3686743564708245,60.89
2,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",16,0.0002061959351619248,0.9203680516749752,81.71
2,332811,Metal Heat Treating,11,0.00010495943874412959,1.1998242308965967,89.11
2,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",17,0.0003440767390999419,0.06776382421385213,49.89
